Id Ind;ID Kawak;Nombre del indicador;Unidad;Proceso/Subproceso;Descripción del indicador;Linea_Estrategica;Objetivo_Estrategico;Tipo de Indicador;Clasificación;Frecuencia;Fecha Desde;Fecha Hasta;Tipo de variables;Series;Sentido;Formula;Variable 1;Unidad V1;Fuente V1;Variable 2;Unidad V2;Fuente V2;Variable 3;Unidad V3;Fuente V3;Responsable del calculo;Responsable del analisis;Deficiente;Alerta;Satisfactorio;Sobresaliente;Meta Frecuencia;Semestre_1;Semestre_2;Deficiente <= Serie;Alerta Serie;Satisfactorio Serie;Sobresaliente >= Serie;Modificado;Creado;Creado por;Usuario_Aprobador;Fecha_Aprobación;Estado_aprobacion;Año;Estado_Indicador;PDI;CNA/SNIES;Desempeño del proceso;Decisiones Proceso;SubClasificación;Estado;Clasificación_ CNA;Formato_Evidencia;Nombre_Evidencia;Meta 1 Semestre Serie;Meta 2 Semestre Serie;Meta Anual Series;Tipo_Kawak;Factor_CNA;Caracteristica;Proyecto_Asociado;Tipo de elemento;Ruta de acceso
533;533;Participación de estudiantes externos invitados a actividades de cooperación e internacionalización;Vicerrectoría académica;Visibilidad Nacional E Internacional;Mide la cantidad de estudiantes externos, tanto nacionales como internacionales, que participan en actividades organizadas por la institución en el marco de estrategias de cooperación académica e internacionalización. Incluye estudiantes que realizan movilidad física entrante y aquellos que participan en eventos académicos virtuales organizados por el Poli.;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Estratégico;Eficacia;Semestral;1/01/2025;;Multiserie;"Movilidad Física Entrante Estudiantes
Participación estudiantes invitados en eventos académicos virtuales en Poli";Positivo;(N estudiantes que participaron en actividades / N estudiantes planeados) *100;N estudiantes que participaron en actividades;Número;;N estudiantes planeados;Número;;;;;Directora oficina de relaciones nacionales e internacionales;Directora oficina de relaciones nacionales e internacionales;0%-79,9%;80%-99,9%;100%;>101%;100%;100%;100%;0%-79,9%;80%-99,9%;100%;>101%;16/10/2025 5:16;16/07/2025 21:46;Planeación y Gestión;Raquel Breton de Schultze-Kraft;;;2025;Stand by;false;false;true;true;;Crear Indicador;Resultado;;;"Movilidad Física Entrante Estudiantes: 80
Participación estudiantes invitados en eventos académicos virtuales en Poli: 800";"Movilidad Física Entrante Estudiantes: 80
Participación estudiantes invitados en eventos académicos virtuales en Poli: 800";"Movilidad Física Entrante Estudiantes: 160
Participación estudiantes invitados en eventos académicos virtuales en Poli: 1600";Gestión;Factor 8. Visibilidad nacional e internacional;Característica 25. Inserción de la institución en contextos académicos nacionales e internacionales;Fortalecimiento de la internacionalizacion;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
534;534;Participación de estudiantes POLI en actividades de cooperación e internacionalización;Vicerrectoría académica;Visibilidad Nacional E Internacional;Mide el grado de participación de estudiantes del Politécnico Grancolombiano en actividades de cooperación académica e internacionalización, tanto de forma presencial como virtual. Incluye la movilidad física saliente a instituciones extranjeras y la participación en eventos académicos internacionales virtuales.;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Estratégico;Eficacia;Semestral;1/01/2025;;Multiserie;"Movilidad Física Saliente Estudiantes
Participación estudiantes Poli en eventos académicos internacionales virtuales";Positivo;(N estudiantes que participaron en actividades de cooperación e internacionalización/ N estudiantes planeados) *100;N estudiantes que participaron en actividades de cooperación e internacionalización;Número;;N estudiantes planeados;Número;;;;;Directora oficina de relaciones nacionales e internacionales;Directora oficina de relaciones nacionales e internacionales;0%-79,9%;80%-99,9%;100%;>101%;100%;100%;100%;0%-79,9%;80%-99,9%;100%;>101%;16/10/2025 5:16;16/07/2025 21:55;Licec Ximena Silva Goyeneche;Raquel Breton de Schultze-Kraft;;;2025;Stand by;false;false;true;true;;Crear Indicador;Resultado;;;"Movilidad Física Saliente Estudiantes: 100
Participación estudiantes Poli en eventos académicos internacionales virtuales: 1000";"Movilidad Física Saliente Estudiantes: 170
Participación estudiantes Poli en eventos académicos internacionales virtuales: 1000";"Movilidad Física Saliente Estudiantes: 270
Participación estudiantes Poli en eventos académicos internacionales virtuales: 2000";Gestión;Factor 8. Visibilidad nacional e internacional;Característica 25. Inserción de la institución en contextos académicos nacionales e internacionales;Fortalecimiento de la internacionalizacion;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
535;535;Participación de profesores externos invitados a actividades de cooperación e internacionalización;Vicerrectoría académica;Visibilidad Nacional E Internacional;Mide la participación de docentes externos, nacionales o internacionales, en actividades organizadas por el Politécnico Grancolombiano en el marco de la cooperación académica e internacionalización. Incluye tanto la movilidad física entrante de profesores como su intervención en eventos académicos virtuales institucionales.;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Estratégico;Eficacia;Semestral;1/01/2025;;Multiserie;"Movilidad Física Entrantes Profesores
Participación docentes invitados en eventos académicos virtuales en Poli";Positivo;(N profesores que participaron en actividades de cooperación e internacionalización / N profesores planeados) *100;N profesores que participaron en actividades de cooperación e internacionalización;Número;; N profesores planeados;Número;;;;;Directora oficina de relaciones nacionales e internacionales;Directora oficina de relaciones nacionales e internacionales;0%-79,9%;80%-99,9%;100%;>101%;100%;100%;100%;0%-79,9%;80%-99,9%;100%;>101%;16/10/2025 5:16;16/07/2025 22:01;Licec Ximena Silva Goyeneche;Raquel Breton de Schultze-Kraft;;;2025;Stand by;false;false;true;true;;Crear Indicador;Resultado;;;"Movilidad Física Entrantes Profesores: 25
Participación docentes invitados en eventos académicos virtuales en Poli: 80";"Movilidad Física Entrantes Profesores: 55
Participación docentes invitados en eventos académicos virtuales en Poli: 80";"Movilidad Física Entrantes Profesores: 80
Participación docentes invitados en eventos académicos virtuales en Poli: 160";Gestión;Factor 8. Visibilidad nacional e internacional;Característica 25. Inserción de la institución en contextos académicos nacionales e internacionales;Fortalecimiento de la internacionalizacion;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
536;536;Participación de profesores POLI en actividades de cooperación e internacionalización;Vicerrectoría académica;Visibilidad Nacional E Internacional;Mide el nivel de involucramiento de docentes del Politécnico Grancolombiano en actividades de cooperación académica e internacionalización, tanto en formato presencial como virtual. Este indicador contempla la movilidad física saliente de profesores hacia otras instituciones y su participación en eventos académicos internacionales virtuales.;Calidad;Fortalecer la oferta educativa y la innovación curricular ;Estratégico;Eficacia;Semestral;1/01/2025;;Multiserie;"Movilidad Física Profesores Salientes
Participación docentes Poli en eventos académicos internacionales virtuales";Positivo;(N profesores POLI que participaron en actividades de cooperación e internacionalización/ N de profesores POLI planeados) *100;N profesores POLI que participaron en actividades de cooperación e internacionalización;Número;; N de profesores POLI planeados;Número;;;;;Directora oficina de relaciones nacionales e internacionales;Directora oficina de relaciones nacionales e internacionales;0%-79,9%;80%-99,9%;100%;>101%;100%;100%;100%;0%-79,9%;80%-99,9%;100%;>101%;16/10/2025 5:17;16/07/2025 22:02;Licec Ximena Silva Goyeneche;Raquel Breton de Schultze-Kraft;;;2025;Stand by;false;false;true;true;;Crear Indicador;Resultado;;;"Movilidad Física Profesores Salientes: 70
Participación docentes Poli en eventos académicos internacionales virtuales: 20";"Movilidad Física Profesores Salientes: 85
Participación docentes Poli en eventos académicos internacionales virtuales: 22";"Movilidad Física Profesores Salientes: 155
Participación docentes Poli en eventos académicos internacionales virtuales: 42";Gestión;Factor 8. Visibilidad nacional e internacional;Característica 25. Inserción de la institución en contextos académicos nacionales e internacionales;Fortalecimiento de la internacionalizacion;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
967;967;Coherencia y Pertinencia de la Misión Institucional;Gerencia de planeación y gestión;Planeación Estratégica;Evalúa el grado en que la Misión Institucional mantiene coherencia con la identidad, los propósitos, las funciones sustantivas y las políticas del Politécnico Grancolombiano, así como su pertinencia frente a las necesidades del entorno social, económico y educativo.;Transformación_Organizacional;Contar con un equipo humano feliz y apasionado, que trabaja de forma colaborativa para alcanzar las metas institucionales;Gestión;Eficacia;Anual;1/07/2025;;Serie Única;;Positivo;% de respuestas muy satisfactorias y satisfactorias;% de respuestas muy satisfactorias y satisfactorias;Porcentaje;Polisigs;;;;;;;Gerente de planeación y gestión institucional;Gerente de planeación y gestión institucional;0-79,9%;80 - 95,9%;96% - 97,9%;98%-100%;96%;;96%;;;;;20/05/2026 10:53;15/10/2025 7:15;Licec Ximena Silva Goyeneche;Liliana Consuelo Bernal Higuera;;;2025;Stand by;false;false;false;false;;Pendiente;Resultado;;;;;;;Factor 1. Identidad institucional;Característica 1. Coherencia y pertinencia de la misión;ADN Poli;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
968;968;Alineación del Proyecto Educativo Institucional (PEI) con la Identidad y los Procesos Misionales;Vicerrectoría académica;Gestión de unidades académicas;Evalúa el grado en que el Proyecto Educativo Institucional refleja la identidad, los principios, valores y propósitos del Politécnico Grancolombiano, así como su coherencia con los procesos misionales de docencia, investigación, extensión y proyección social.;Calidad;Asegurar la alta calidad a nivel institucional;Gestión;Eficacia;Anual;1/07/2025;;Serie Única;;Positivo;% de respuestas muy satisfactorias y satisfactorias;% de respuestas muy satisfactorias y satisfactorias;Porcentaje;Autoevaluación;;;;;;;Director de aseguramiento de la calidad;Director de aseguramiento de la calidad;0-79,9%;80 - 95,9%;96% - 97,9%;98%-100%;96%;;96%;;;;;15/10/2025 22:26;15/10/2025 10:13;Licec Ximena Silva Goyeneche;Hector Andres Perez Enciso;;;2025;Stand by;;;;;;;Resultado;;;;;;;Factor 1. Identidad institucional;Característica 2. Orientaciones y estrategias del proyecto educativo institucional o lo que haga sus veces;ADN Poli;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
552;552;Nivel de Satisfacción Servicios Prestados -Gestión de la Responsabilidad Social;Vicerrectoría del estudiante;Gestión de la Responsabilidad Social;Medir el nivel de satisfacción de los usuarios con los servicios prestados por el proceso;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Eficacia;Semestral;1/01/2025;;Serie Única;;Positivo;% Nivel de satisfaccion;% Nivel de satisfaccion;Porcentaje;CX;;;;;;;Director Bienestar Univer y Huella;Director Bienestar Univer y Huella;0%-69,9%;70%- 84,9%;85%- 95%;>95%;85%;85%;85%;N/A;N/A;N/A;N/A;4/06/2026 9:07;3/11/2025 23:49;LICEC XIMENA SILVA GOYENECHE;Juan Carlos Rivera Herrera;;;2026;Stand by;false;false;false;true;;Actualizar Metas;Resultado;PDF;Informe de CX;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
553;553;Nivel de Satisfacción Servicios Prestados -Inscripción, admisión y matrícula de estudiantes nuevos;Vicerrectoría del crecimiento;Inscripción, admisión y matrícula de estudiantes nuevos;Medir el nivel de satisfacción de los usuarios con los servicios prestados por el proceso;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Eficacia;Anual;1/01/2025;;Seleccione;;Positivo;% Nivel de satisfaccion;% Nivel de satisfaccion;Porcentaje;CX;;;;;;;Gerente de Matriculas;Gerente de Matriculas;74,99%;75%- 79,9%;80%- 84,9%;86%;80%;80%;80%;N/A;N/A;N/A;N/A;3/11/2025 23:55;3/11/2025 23:53;LICEC XIMENA SILVA GOYENECHE;Miguel Angel Lopez Triana;;;2025;Activo;false;false;false;true;;Crear Indicador;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
554;554;Nivel de Satisfacción Servicios Prestados -Permanencia;Vicerrectoría del estudiante;Permanencia;Medir el nivel de satisfacción de los usuarios con los servicios prestados por el proceso;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Eficacia;Semestral;1/01/2025;;Seleccione;;Positivo;% Nivel de satisfaccion;% Nivel de satisfaccion;Porcentaje;CX;;;;;;;"DIRECTOR DE PERMANENCIA
Gerente de Servicio y Permanencia   ";"DIRECTOR DE PERMANENCIA
Gerente de Servicio y Permanencia   ";0%-74,99%;74,9%-84.9%;85%- 95%;86%;85%;85%;85%;N/A;N/A;N/A;N/A;17/06/2026 20:23;3/11/2025 23:54;LICEC XIMENA SILVA GOYENECHE;Diana Leticia Guerrero Pineda;;;2026;Stand by;false;false;false;true;;Actualizar Metas;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
555;555;Nivel de Satisfacción Servicios Prestados -Mercadeo y venta de educación para la vida;Vicerrectoría del crecimiento;"Mercadeo y venta de educación para la vida
Mercadeo y venta de educación para la vida";Medir el nivel de satisfacción de los usuarios con los servicios prestados por el proceso;Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Eficacia;Anual;1/01/2025;;Seleccione;;Positivo;% Nivel de satisfaccion;% Nivel de satisfaccion;Porcentaje;CX;;;;;;;Director B2b y B2c;Director B2b y B2c;74,99%;75%- 79,9%;80%- 84,9%;86%;80%;80%;80%;N/A;N/A;N/A;N/A;3/11/2025 23:57;3/11/2025 23:56;LICEC XIMENA SILVA GOYENECHE;Miguel Angel Lopez Triana;;;2025;Activo;false;false;false;true;;Crear Indicador;Resultado;;;;;;Gestión;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
969;969;Oportunidad en tiempos de fase inicio;Gerencia de planeación y gestión;Gestión de proyectos;Mide el cumplimiento de los tiempos definidos para el inicio de los proyectos desde su aprobación hasta su ejecución formal, permite identificar retrasos estructurales en planeación y alistamiento, impactando cumplimiento estratégico.;Transformación_Organizacional;Fortalecer la gestión por procesos y la toma de decisiones basada en el análisis de los datos;Gestión;Eficacia;Bimestral;1/01/2026;;Serie Única;;Positivo;(N de proyectos con ficha de iniciativa establecida dentro de los tiempos/ N de proyectos con ficha de iniciativa planeados)*100;N de proyectos con ficha de iniciativa establecida dentro de los tiempos;Número;Ficha de iniciativas; N de proyectos con ficha de iniciativa planeados;Número;;;;;Lider de Proyectos;Lider de Proyectos;0%-64,99%;70%-84,99%;85%-90%;91%-100%;80%;80%;80%;;;;;1/06/2026 6:19;22/04/2026 14:15;Planeación y Gestión;Ruben Dario Gelvez Gonzalez;;;2026;Stand by;false;false;false;false;;Crear Indicador;Resultado;;;;;;;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
970;970;Oportunidad en tiempo de fase de cierre;Gerencia de planeación y gestión;Gestión de proyectos;"Oportunidad en tiempo de fase de cierre
";;;;;Bimestral;;;;;;"N de proyectos con acta de cierre firmada dentro de los tiempos/ N de proyectos finalizados*100
";;;;;;;;;;;;;;;;0;;;;;;;22/04/2026 14:17;22/04/2026 14:15;Planeación y Gestión;;;;;Stand by;false;false;false;false;;Crear Indicador;;;;;;;;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
971;971;Cumplimiento a cronograma de proyectos 2026;Gerencia de planeación y gestión;Gestión de proyectos;Cumplimiento a cronograma de proyectos 2025;;;;;Mensual;;;;;;% avance/ % esperado;;;;;;;;;;;;;;;;95%;;;;;;;22/04/2026 14:17;22/04/2026 14:17;Planeación y Gestión;;;;;Stand by;false;false;false;false;;Crear Indicador;;;;;;;;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
972;972;"
Seguimiento a ejecución presupuestal de los proyectos (Metrica)";Gerencia de planeación y gestión;Gestión de proyectos;"
Seguimiento a ejecución presupuestal de los proyectos (Metrica)";Seleccione;Seleccione;Seleccione;Seleccione;Mensual;;;Seleccione;;Seleccione;(Valor ejecutado según cronograma / Valor presupuestado programado) × 100;;;;;;;;;;;;;;;;95;;;;;;;22/04/2026 14:29;22/04/2026 14:22;Planeación y Gestión;;;;Seleccione;Stand by;false;false;false;false;;Crear Indicador;Seleccione;;;;;;;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
973;973;Índice de riesgos materializados en proyectos (Metrica);Gerencia de planeación y gestión;Gestión de proyectos;(Número de riesgos materializados / Total de riesgos identificados en los proyectos) × 100;;;;;Trimestral;;;;;;(Número de riesgos materializados / Total de riesgos identificados en los proyectos) × 100   - Medición inicia a partir de mayo;;;;;;;;;;;;;;;;Linea Base;;;;;;;22/04/2026 14:29;22/04/2026 14:28;Planeación y Gestión;;;;;Stand by;false;false;false;false;;Crear Indicador;;;;;;;;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
579;579;Tiempo Promedio de Ciclo de un Estudio por actividad- Metrica;Gerencia de planeación y gestión;Estudios internos;"Mide el tiempo promedio requerido para ejecutar un estudio interno desde la recepción formal de la solicitud hasta la entrega final de resultados al solicitante.

El indicador permite evaluar la capacidad operativa, eficiencia metodológica y oportunidad en la prestación de servicios de estudios internos.";Experiencia;Garantizar una experiencia significativa y de valor agregado a la comunidad POLI;Estratégico;Efectividad;Trimestral;1/01/2026;;Multiserie;"Construir batería de preguntas.
Realizar pruebas y ajustes de las baterías de preguntas.
Montaje, pruebas y validación en herramienta de encuestas.
Operativo de campo y despliegue de campaña de sensibilización.
Trabajo de campo y seguimiento.
Tabular, depurar y realizar calidad de base de datos.
Procesamiento, montaje y análisis de los resultado";Positivo;N° de días promedio por actividad;N° de días promedio por actividad;Número;Cronograma Estudios Internos;;;;;;;Director de estudios internos;Director de estudios internos;Sin Meta;Sin Meta;Sin Meta;Sin Meta;Sin Meta;Sin Meta;Sin Meta;;;;;25/06/2026 17:29;22/04/2026 14:39;Planeación y Gestión;Fabricio Miguel Lopez Arteaga;;;2026;Stand by;false;false;false;true;;Crear Indicador;Resultado;;;;;;;;;;Elemento;sites/Indicadores2/Lists/Ficha_tecnica_indicadores
